name,description,image,animation_url,external_url,background_color,youtube_url,BODY_PATTERN,HEAD_PATTERN,LEG_PATTERN,MANE,MANE_PATTERN,TAIL,TAIL_PATTERN,LEG_HAIR,LEG_HAIR_PATTERN,WING,HORN,COLOR_SET_NO,AGE,OVERALL,FRONT,STRETCH,WEIGHT,RUNTYPE
#00000085,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000085.png,,https://thirdweb.com,,,Circuit,None,None,Long,Normal,Normal,Normal,Richness,None,Devil Wing,Angel Ring,85,,,,,,
#00000086,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000086.png,,https://thirdweb.com,,,Art Deco,None,None,Long,Normal,Richness,Stripe,Normal,None,Angel Wing,Devil Horns,86,,,,,,
#00000087,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000087.png,,https://thirdweb.com,,,Clock,None,None,Long,Normal,Brush,Gradation,Richness,None,Devil Wing,Deer Antlers,87,,,,,,
#00000088,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000088.png,,https://thirdweb.com,,,Dragon,None,None,Long,Normal,Normal,Normal,Normal,None,Angel Wing,Unicorn Horn,88,,,,,,
#00000089,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000089.png,,https://thirdweb.com,,,Ribbon,None,None,Long,Normal,Richness,Stripe,Richness,None,Devil Wing,Angel Ring,89,,,,,,
#00000090,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000090.png,,https://thirdweb.com,,,Cute Stars,None,None,Long,Normal,Brush,Gradation,Normal,None,Angel Wing,Devil Horns,90,,,,,,
#00000091,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000091.png,,https://thirdweb.com,,,Snowflake,None,None,Long,Normal,Normal,Normal,Richness,None,Devil Wing,Deer Antlers,1,,,,,,
#00000092,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000092.png,,https://thirdweb.com,,,Luxury,None,None,Long,Normal,Richness,Stripe,Normal,None,Angel Wing,Unicorn Horn,2,,,,,,
#00000093,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000093.png,,https://thirdweb.com,,,Speed,None,None,Long,Normal,Brush,Gradation,Richness,None,Devil Wing,Devil Horns,3,,,,,,
#00000094,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000094.png,,https://thirdweb.com,,,Fire,None,None,Long,Normal,Normal,Normal,Normal,None,Angel Wing,Unicorn Horn,4,,,,,,
#00000095,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000095.png,,https://thirdweb.com,,,Lotus,None,None,Long,Normal,Richness,Stripe,Richness,None,Devil Wing,Deer Antlers,5,,,,,,
#00000096,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000096.png,,https://thirdweb.com,,,Emboss,None,None,Long,Normal,Brush,Gradation,Normal,None,Angel Wing,Unicorn Horn,6,,,,,,
#00000097,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000097.png,,https://thirdweb.com,,,Rococo,None,None,Long,Normal,Normal,Normal,Richness,None,Devil Wing,Angel Ring,7,,,,,,
#00000098,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000098.png,,https://thirdweb.com,,,Cyberpunk,None,None,Long,Normal,Richness,Stripe,Normal,None,Angel Wing,Devil Horns,8,,,,,,
#00000099,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000099.png,,https://thirdweb.com,,,Chain,None,None,Long,Normal,Brush,Gradation,Richness,None,Devil Wing,Deer Antlers,9,,,,,,
#00000100,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000100.png,,https://thirdweb.com,,,Chessboard,None,None,Long,Normal,Normal,Normal,Normal,None,Angel Wing,Unicorn Horn,10,,,,,,
#00000101,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000101.png,,https://thirdweb.com,,,Brushed,None,None,Long,Normal,Richness,Stripe,Richness,None,Devil Wing,Angel Ring,11,,,,,,
#00000102,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000102.png,,https://thirdweb.com,,,Puzzle,None,None,Long,Normal,Brush,Gradation,Normal,None,Angel Wing,Devil Horns,12,,,,,,
#00000103,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000103.png,,https://thirdweb.com,,,Robot,None,None,Long,Normal,Normal,Normal,Richness,None,Devil Wing,Deer Antlers,13,,,,,,
#00000104,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000104.png,,https://thirdweb.com,,,Glitch,None,None,Long,Normal,Richness,Stripe,Normal,None,Angel Wing,Unicorn Horn,14,,,,,,
#00000105,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000105.png,,https://thirdweb.com,,,Skeleton,None,None,Long,Normal,Brush,Gradation,Richness,None,Devil Wing,Devil Horns,15,,,,,,
#00000106,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000106.png,,https://thirdweb.com,,,Wave,None,None,Long,Normal,Normal,Normal,Normal,None,Angel Wing,Unicorn Horn,16,,,,,,
#00000107,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000107.png,,https://thirdweb.com,,,Carnival,None,None,Long,Normal,Richness,Stripe,Richness,None,Devil Wing,Deer Antlers,17,,,,,,
#00000108,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000108.png,,https://thirdweb.com,,,Circuit,None,None,Long,Normal,Brush,Gradation,Normal,None,Angel Wing,Unicorn Horn,18,,,,,,
#00000109,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000109.png,,https://thirdweb.com,,,Art Deco,None,None,Long,Normal,Normal,Normal,Richness,None,Devil Wing,Angel Ring,19,,,,,,
#00000110,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000110.png,,https://thirdweb.com,,,Clock,None,None,Long,Normal,Richness,Stripe,Normal,None,Angel Wing,Devil Horns,20,,,,,,
#00000111,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000111.png,,https://thirdweb.com,,,Dragon,None,None,Long,Normal,Brush,Gradation,Richness,None,Devil Wing,Deer Antlers,21,,,,,,
#00000112,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000112.png,,https://thirdweb.com,,,Ribbon,None,None,Long,Normal,Normal,Normal,Normal,None,Angel Wing,Unicorn Horn,22,,,,,,
#00000113,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000113.png,,https://thirdweb.com,,,Cute Stars,None,None,Long,Normal,Richness,Stripe,Richness,None,Devil Wing,Angel Ring,23,,,,,,
#00000114,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000114.png,,https://thirdweb.com,,,Snowflake,None,None,Long,Normal,Brush,Gradation,Normal,None,Angel Wing,Devil Horns,24,,,,,,
#00000115,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000115.png,,https://thirdweb.com,,,Luxury,None,None,Long,Normal,Normal,Normal,Richness,None,Devil Wing,Deer Antlers,25,,,,,,
#00000116,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000116.png,,https://thirdweb.com,,,Speed,None,None,Long,Normal,Richness,Stripe,Normal,None,Angel Wing,Unicorn Horn,26,,,,,,
#00000117,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000117.png,,https://thirdweb.com,,,Fire,None,None,Long,Normal,Brush,Gradation,Richness,None,Devil Wing,Devil Horns,27,,,,,,
#00000118,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000118.png,,https://thirdweb.com,,,Lotus,None,None,Long,Normal,Normal,Normal,Normal,None,Angel Wing,Unicorn Horn,28,,,,,,
#00000119,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000119.png,,https://thirdweb.com,,,Emboss,None,None,Long,Normal,Richness,Stripe,Richness,None,Devil Wing,Deer Antlers,29,,,,,,
#00000120,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000120.png,,https://thirdweb.com,,,Rococo,None,None,Long,Normal,Brush,Gradation,Normal,None,Angel Wing,Unicorn Horn,30,,,,,,
#00000121,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000121.png,,https://thirdweb.com,,,Cyberpunk,None,None,Long,Normal,Normal,Normal,Richness,None,Devil Wing,Angel Ring,31,,,,,,
#00000122,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000122.png,,https://thirdweb.com,,,Chain,None,None,Long,Normal,Richness,Stripe,Normal,None,Angel Wing,Devil Horns,32,,,,,,
#00000123,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000123.png,,https://thirdweb.com,,,Chessboard,None,None,Long,Normal,Brush,Gradation,Richness,None,Devil Wing,Deer Antlers,33,,,,,,
#00000124,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000124.png,,https://thirdweb.com,,,Brushed,None,None,Long,Normal,Normal,Normal,Normal,None,Angel Wing,Unicorn Horn,34,,,,,,
#00000125,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000125.png,,https://thirdweb.com,,,Puzzle,None,None,Long,Normal,Richness,Stripe,Richness,None,Devil Wing,Angel Ring,35,,,,,,
#00000126,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000126.png,,https://thirdweb.com,,,Robot,None,None,Long,Normal,Brush,Gradation,Normal,None,Angel Wing,Devil Horns,36,,,,,,
#00000127,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000127.png,,https://thirdweb.com,,,Glitch,None,None,Long,Normal,Normal,Normal,Richness,None,Devil Wing,Deer Antlers,37,,,,,,
#00000128,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000128.png,,https://thirdweb.com,,,Skeleton,None,None,Long,Normal,Richness,Stripe,Normal,None,Angel Wing,Unicorn Horn,38,,,,,,
#00000129,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000129.png,,https://thirdweb.com,,,Wave,None,None,Long,Normal,Brush,Gradation,Richness,None,Devil Wing,Devil Horns,39,,,,,,
#00000130,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000130.png,,https://thirdweb.com,,,Carnival,None,None,Long,Normal,Normal,Normal,Normal,None,Angel Wing,Unicorn Horn,40,,,,,,
#00000131,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000131.png,,https://thirdweb.com,,,Circuit,None,None,Long,Normal,Richness,Stripe,Richness,None,Devil Wing,Deer Antlers,41,,,,,,
#00000132,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000132.png,,https://thirdweb.com,,,Art Deco,None,None,Long,Normal,Brush,Gradation,Normal,None,Angel Wing,Unicorn Horn,42,,,,,,
#00000133,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000133.png,,https://thirdweb.com,,,Clock,None,None,Long,Normal,Normal,Normal,Richness,None,Devil Wing,Angel Ring,43,,,,,,
#00000134,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000134.png,,https://thirdweb.com,,,Dragon,None,None,Long,Normal,Richness,Stripe,Normal,None,Angel Wing,Devil Horns,44,,,,,,
#00000135,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000135.png,,https://thirdweb.com,,,Ribbon,None,None,Long,Normal,Brush,Gradation,Richness,None,Devil Wing,Deer Antlers,45,,,,,,
#00000136,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000136.png,,https://thirdweb.com,,,Cute Stars,None,None,Long,Normal,Normal,Normal,Normal,None,Angel Wing,Unicorn Horn,46,,,,,,
#00000137,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000137.png,,https://thirdweb.com,,,Snowflake,None,None,Long,Normal,Richness,Stripe,Richness,None,Devil Wing,Angel Ring,47,,,,,,
#00000138,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000138.png,,https://thirdweb.com,,,Luxury,None,None,Long,Normal,Brush,Gradation,Normal,None,Angel Wing,Devil Horns,48,,,,,,
#00000139,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000139.png,,https://thirdweb.com,,,Speed,None,None,Long,Normal,Normal,Normal,Richness,None,Devil Wing,Deer Antlers,49,,,,,,
#00000140,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000140.png,,https://thirdweb.com,,,Fire,None,None,Long,Normal,Richness,Stripe,Normal,None,Angel Wing,Unicorn Horn,50,,,,,,
#00000141,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000141.png,,https://thirdweb.com,,,Lotus,None,None,Long,Normal,Brush,Gradation,Richness,None,Devil Wing,Devil Horns,51,,,,,,
#00000142,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000142.png,,https://thirdweb.com,,,Emboss,None,None,Long,Normal,Normal,Normal,Normal,None,Angel Wing,Unicorn Horn,52,,,,,,
#00000143,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000143.png,,https://thirdweb.com,,,Rococo,None,None,Long,Normal,Richness,Stripe,Richness,None,Devil Wing,Deer Antlers,53,,,,,,
#00000144,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000144.png,,https://thirdweb.com,,,Cyberpunk,None,None,Long,Normal,Brush,Gradation,Normal,None,Angel Wing,Unicorn Horn,54,,,,,,
#00000145,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000145.png,,https://thirdweb.com,,,Chain,None,None,Long,Normal,Normal,Normal,Richness,None,Devil Wing,Angel Ring,55,,,,,,
#00000146,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000146.png,,https://thirdweb.com,,,Chessboard,None,None,Long,Normal,Richness,Stripe,Normal,None,Angel Wing,Devil Horns,56,,,,,,
#00000147,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000147.png,,https://thirdweb.com,,,Brushed,None,None,Long,Normal,Brush,Gradation,Richness,None,Devil Wing,Deer Antlers,57,,,,,,
#00000148,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000148.png,,https://thirdweb.com,,,Puzzle,None,None,Long,Normal,Normal,Normal,Normal,None,Angel Wing,Unicorn Horn,58,,,,,,
#00000149,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000149.png,,https://thirdweb.com,,,Robot,None,None,Long,Normal,Richness,Stripe,Richness,None,Devil Wing,Angel Ring,59,,,,,,
#00000150,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000150.png,,https://thirdweb.com,,,Glitch,None,None,Long,Normal,Brush,Gradation,Normal,None,Angel Wing,Devil Horns,60,,,,,,
#00000151,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000151.png,,https://thirdweb.com,,,Skeleton,None,None,Long,Normal,Normal,Normal,Richness,None,Devil Wing,Deer Antlers,61,,,,,,
#00000152,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000152.png,,https://thirdweb.com,,,Wave,None,None,Long,Normal,Richness,Stripe,Normal,None,Angel Wing,Unicorn Horn,62,,,,,,
#00000153,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000153.png,,https://thirdweb.com,,,Carnival,None,None,Long,Normal,Brush,Gradation,Richness,None,Devil Wing,Devil Horns,63,,,,,,
#00000154,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000154.png,,https://thirdweb.com,,,Circuit,None,None,Long,Normal,Normal,Normal,Normal,None,Angel Wing,Unicorn Horn,64,,,,,,
#00000155,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000155.png,,https://thirdweb.com,,,Art Deco,None,None,Long,Normal,Richness,Stripe,Richness,None,Devil Wing,Deer Antlers,65,,,,,,
#00000156,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000156.png,,https://thirdweb.com,,,Clock,None,None,Long,Normal,Brush,Gradation,Normal,None,Angel Wing,Unicorn Horn,66,,,,,,
#00000157,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000157.png,,https://thirdweb.com,,,Dragon,None,None,Long,Normal,Normal,Normal,Richness,None,Devil Wing,Angel Ring,67,,,,,,
#00000158,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000158.png,,https://thirdweb.com,,,Ribbon,None,None,Long,Normal,Richness,Stripe,Normal,None,Angel Wing,Devil Horns,68,,,,,,
#00000159,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000159.png,,https://thirdweb.com,,,Cute Stars,None,None,Long,Normal,Brush,Gradation,Richness,None,Devil Wing,Deer Antlers,69,,,,,,
#00000160,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000160.png,,https://thirdweb.com,,,Snowflake,None,None,Long,Normal,Normal,Normal,Normal,None,Angel Wing,Unicorn Horn,70,,,,,,
#00000161,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000161.png,,https://thirdweb.com,,,Luxury,None,None,Long,Normal,Richness,Stripe,Richness,None,Devil Wing,Angel Ring,71,,,,,,
#00000162,"Granderby NFT Horses
Enjoy amazing horse racing game.
STADIUM - Jockey Club",https://dshujxhbbpmz18304035.gcdn.ntruss.com/nft/HV/hrs/Hrs_00000162.png,,https://thirdweb.com,,,Speed,None,None,Long,Normal,Brush,Gradation,Normal,None,Angel Wing,Devil Horns,72,,,,,,
